"ProductID","Brand","Class","Assembly_status","Material_type","Required_capacity","Purchasing_cost","Selling_price","WeeklyDiscount","WeeklyDemand"
"P75490058A","Mercury Row","Bedding and bath","Not required","Flannel",1.8,50,60.99,35,158
"P75490058B","GE","Appliances","Not required","Plastics",11.1,240,365.99,20,34
"P75490059A","Union Rustic","Rugs","Not required","Silk",2.6,359,606.99,32,110
"P75490059B","Bosch","Appliances","Not required","Plastics",11.1,999,1569.99,20,33
"P75490059C","Everly Quinn","Decor","Not Included","Wood",8.1,329,607.99,12,74
"P75490059D","Bosch","Appliances","Not Included","Steel",11,315,477.99,19,25
"P75490059E","Mercury Row","Rugs","Not required","Cotton",2.7,347,572.99,30,119
"P75490059F","Union Rustic","Rugs","Not required","Cotton",2.9,240,432.99,37,123
"P75490060F","Everly Quinn","Decor","Not required","Glass",7.5,415,603.99,12,82
"P75490063A","Everly Quinn","Decor","Not required","Glass",7.7,662,1150.99,13,67
"P75490063B","Rosdorf Park","Decor","Not required","Wood",8.4,835,1289.99,17,76
"P75490064A","World Menagerie","Decor","Not required","Glass",8.3,859,1578.99,11,88
"P75490064B","Grovelane","Bedding and bath","Not required","Flannel",1.6,282,319.99,31,122
"P75490065B","17 stories","Rugs","Not required","Cotton",2.8,253,440.99,38,100
"P75490067A","Grovelane","Bedding and bath","Not required","Flannel",1.7,185,223.99,38,155
"P75490069","World Menagerie","Decor","Not required","Wood",8.2,475,752.99,17,71
"P75490070","GE","Appliances","Not required","Steel",10.8,167,274.99,22,34
"P75490071","Everly Quinn","Decor","Not required","Glass",7.3,629,1075.99,16,81
"P75490072","Everly Quinn","Decor","Not required","Glass",7.6,176,310.99,20,89
"P75490073","Rosdorf Park","Decor","Not Included","Glass",7.8,311,549.99,13,82
"P75490074","Mercury Row","Bedding and bath","Not required","Flannel",1.6,50,60.99,33,143
"P75490079","Samsung","Appliances","Not required","Steel",11.1,69,94.99,25,41
"P75490081A","GE","Appliances","Not required","Plastics",10.7,429,540.99,26,32
"P75490081C","Everly Quinn","Decor","Not required","Wood",7.8,829,1416.99,12,78
"P75490082A","Rosdorf Park","Decor","Not required","Glass",7.9,53,78.99,10,92
"P75490083","Union Rustic","Rugs","Not required","Cotton",2.6,377,656.99,31,119
"P75490086","Bosch","Appliances","Not required","Steel",10.7,1052,1412.99,30,35
"P75490087","Grovelane","Bedding and bath","Not required","Flannel",1.9,148,170.99,44,143
"P75490089","Mercury Row","Bedding and bath","Not required","Cotton",1.8,40,47.99,47,134
"P75490093","Mercury Row","Rugs","Not required","Cotton",2.9,547,890.99,39,117
"P75490094","Grovelane","Bedding and bath","Not required","Flannel",1.8,279,318.99,45,158
"P75490096","Alwyn Home","Bedding and bath","Not required","Cotton",1.8,346,420.99,40,158
"P75490098","17 stories","Rugs","Not required","Cotton",2.6,507,849.99,30,105
"P75490099","Mercury Row","Bedding and bath","Not required","Flannel",1.6,319,359.99,30,146
"P75490101","Ashley","Furniture","Included","Fabric",45.4,1244,2352.99,12,23
"P75490103","World Menagerie","Decor","Not required","Glass",8.1,832,1471.99,16,86
"P75490108","World Menagerie","Decor","Not required","Wood",8.1,448,686.99,19,69
"P75490114","World Menagerie","Decor","Not required","Glass",8,1021,1454.99,13,65
"P75490116","Alwyn Home","Bedding and bath","Not required","Flannel",1.5,230,260.99,40,126
"P75490118","Rosdorf Park","Decor","Not Included","Glass",7.1,940,1469.99,15,93
"P75490119","Mercury Row","Bedding and bath","Not required","Flannel",1.5,269,329.99,39,142
"P75490120B","Bosch","Appliances","Not Included","Plastics",11,758,1239.99,25,33
"P75490120C","Samsung","Appliances","Not required","Plastics",10.7,386,658.99,29,40
"P75490122A","Alwyn Home","Bedding and bath","Not required","Polyester",1.6,187,223.99,40,134
"P75490122C","Rosdorf Park","Decor","Not required","Glass",8.3,487,746.99,11,73
"P75490123A","17 stories","Rugs","Not required","Cotton",2.5,190,305.99,30,106
"P75490123D","Everly Quinn","Decor","Not required","Wood",7.5,106,150.99,17,91
"P75490124A","Everly Quinn","Decor","Not required","Wood",7.9,161,274.99,19,75
"P75490124B","Union Rustic","Rugs","Not required","Wool",2.7,407,746.99,36,129
"P75490124C","Union Rustic","Rugs","Not required","Wool",2.8,518,949.99,29,108
"P75490128C","Grovelane","Bedding and bath","Not required","Cotton",1.8,199,233.99,32,159
"P75490129A","Alwyn Home","Bedding and bath","Not required","Polyester",1.8,275,327.99,45,147
"P75490129B","World Menagerie","Decor","Not required","Wood",7.5,60,85.99,13,93
"P75490129C","GE","Appliances","Not Included","Steel",11.1,666,1090.99,28,25
"P75490129D","Rosdorf Park","Decor","Not required","Glass",7.2,861,1504.99,11,86
"P75490129E","GE","Appliances","Not required","Plastics",11.1,965,1630.99,22,44
"P75490129F","Grovelane","Bedding and bath","Not required","Cotton",1.6,218,255.99,34,155
"P75490130A","Grovelane","Bedding and bath","Not required","Polyester",1.9,247,302.99,37,153
"P75490130B","Everly Quinn","Decor","Not Included","Wood",8.2,925,1659.99,18,91
"P75490130C","Samsung","Appliances","Not required","Plastics",10.6,342,498.99,17,37
"P75490130D","World Menagerie","Decor","Not required","Glass",7.9,751,1219.99,16,75
"P75490133","Union Rustic","Rugs","Not required","Wool",2.7,388,657.99,25,106
"P75490134","World Menagerie","Decor","Not required","Glass",8.1,944,1619.99,13,80
"P75490138","World Menagerie","Decor","Not required","Wood",8.3,243,389.99,19,79
"P75490141A","Samsung","Appliances","Not required","Steel",10.6,1071,1484.99,25,42
"P75490141C","World Menagerie","Decor","Not required","Wood",7.4,691,1226.99,14,83
"P75490141E","Mercury Row","Rugs","Not required","Cotton",2.7,434,748.99,33,115
"P75490142D","Alwyn Home","Bedding and bath","Not required","Polyester",1.7,229,270.99,33,150
"P75490143","AllModern","Bedding and bath","Not required","Polyester",1.9,346,424.99,47,157
"P75490144","Grovelane","Bedding and bath","Not required","Flannel",1.6,247,294.99,39,125
"P75490145","Rosdorf Park","Decor","Not required","Wood",8.1,612,1090.99,10,82
"P75490146","Rosdorf Park","Decor","Not required","Wood",7.8,381,686.99,10,74
"P75490147","World Menagerie","Decor","Not required","Wood",8.3,723,1054.99,17,72
"P75490148","Union Rustic","Rugs","Not required","Cotton",3,499,862.99,36,102
"P75490149","17 stories","Rugs","Not required","Cotton",2.6,378,674.99,23,114
"P75490152A","17 stories","Rugs","Not required","Cotton",2.9,556,928.99,22,100
"P75490154","Alwyn Home","Bedding and bath","Not required","Flannel",1.5,45,50.99,38,143
"P75490155","Bosch","Appliances","Not required","Plastics",10.5,648,1120.99,20,35
"P75490157","Alwyn Home","Bedding and bath","Not required","Polyester",1.7,216,249.99,33,153
"P75490158","Grovelane","Bedding and bath","Not required","Flannel",1.7,53,63.99,41,150
"P75490159","Bosch","Appliances","Not required","Plastics",11.1,910,1177.99,30,38
"P75490160A","Grovelane","Bedding and bath","Not required","Polyester",1.5,131,154.99,41,162
"P75490160B","Rosdorf Park","Decor","Not required","Wood",8.4,936,1375.99,13,76
"P75490160C","Mercury Row","Rugs","Not required","Cotton",2.8,498,924.99,27,102
"P75490160D","Everly Quinn","Decor","Not required","Glass",7.4,373,645.99,16,71
"P75490161A","Mercury Row","Bedding and bath","Not required","Cotton",1.6,393,453.99,32,153
"P75490161B","Alwyn Home","Bedding and bath","Not required","Polyester",1.6,140,167.99,43,156
"P75490161C","Bosch","Appliances","Not required","Steel",10.5,186,263.99,27,47
"P75490161D","Alwyn Home","Bedding and bath","Not required","Flannel",1.8,57,68.99,34,162
"P75490162A","Grovelane","Bedding and bath","Not required","Flannel",1.7,396,458.99,35,145
"P75490162B","Samsung","Appliances","Not required","Steel",11.1,140,216.99,27,38
"P75490162C","Rosdorf Park","Decor","Not required","Glass",8.1,984,1807.99,14,77
"P75490162D","Ashley","Furniture","Not Included","Wood",44.5,2457,4552.99,16,7
"P75490163A","GE","Appliances","Not required","Steel",10.8,411,528.99,23,32
"P75490163B","17 stories","Rugs","Not required","Wool",2.9,454,740.99,30,103
"P75490164A","GE","Appliances","Not required","Steel",10.9,887,1337.99,19,40
"P75490164B","Mercury Row","Bedding and bath","Not required","Flannel",1.6,55,67.99,43,183
"P75490165A","World Menagerie","Decor","Not required","Wood",7.6,1066,1554.99,12,84
"P75490165B","Samsung","Appliances","Not required","Plastics",11.1,427,541.99,19,37
"P75490166","Everly Quinn","Decor","Not required","Wood",7.3,769,1395.99,14,75
"P75490168","Rosdorf Park","Decor","Not required","Glass",7.4,782,1363.99,15,97
"P75490169","Bosch","Appliances","Not Included","Plastics",11,597,741.99,24,25
"P75490170","AllModern","Bedding and bath","Not required","Cotton",1.7,250,296.99,46,150
"P75490173","Rosdorf Park","Decor","Not required","Wood",7.7,348,596.99,18,68
"P75490174","Grovelane","Bedding and bath","Not required","Flannel",1.7,221,272.99,41,150
"P75490175A","AllModern","Bedding and bath","Not required","Cotton",1.6,342,393.99,38,151
"P75490175B","Samsung","Appliances","Not required","Steel",10.6,694,1009.99,30,33
"P75490175C","Mercury Row","Rugs","Not required","Cotton",2.7,346,638.99,33,116
"P75490175D","World Menagerie","Decor","Not required","Wood",8.1,408,695.99,16,75
"P75490176A","Rosdorf Park","Decor","Not required","Wood",7.6,194,292.99,10,72
"P75490176B","GE","Appliances","Not required","Steel",11,961,1629.99,16,40
"P75490176D","World Menagerie","Decor","Not Included","Glass",8.3,683,1062.99,15,86
"P75490176E","Grovelane","Bedding and bath","Not required","Flannel",1.7,235,271.99,41,142
"P75490177A","Alwyn Home","Bedding and bath","Not required","Cotton",1.6,350,392.99,41,160
"P75490177C","Rosdorf Park","Decor","Not required","Wood",7.3,644,1103.99,12,75
"P75490177D","Alwyn Home","Bedding and bath","Not required","Cotton",1.7,67,80.99,49,149
"P75490177E","Union Rustic","Rugs","Not required","Cotton",2.8,185,333.99,30,114
"P75490178A","Samsung","Appliances","Not required","Steel",11.2,243,402.99,21,40
"P75490179A","Union Rustic","Rugs","Not required","Cotton",2.7,510,883.99,21,112
"P75490179B","AllModern","Bedding and bath","Not required","Polyester",1.8,316,387.99,31,173
"P75490180A","AllModern","Bedding and bath","Not required","Cotton",1.6,165,190.99,34,153
"P75490181A","Bosch","Appliances","Not Included","Plastics",10.6,1164,1670.99,17,29
"P75490181B","GE","Appliances","Not required","Plastics",11,379,617.99,18,43
"P75490182A","Mercury Row","Rugs","Not required","Cotton",2.7,457,788.99,25,104
"P75490182B","World Menagerie","Decor","Not required","Wood",7.4,206,324.99,19,77
"P75490182C","17 stories","Rugs","Not required","Cotton",2.9,131,239.99,30,102
"P75490183A","17 stories","Rugs","Not required","Cotton",2.8,516,936.99,24,107
"P75490183B","World Menagerie","Decor","Not required","Glass",7.2,294,524.99,19,75
"P75490183c","Grovelane","Bedding and bath","Not required","Flannel",1.5,270,325.99,47,162
"P75490183C","GE","Appliances","Not Included","Steel",11.1,589,731.99,23,24
"P75490184A","Mercury Row","Rugs","Not required","Wool",3,485,810.99,33,117
"P75490184B","Mercury Row","Rugs","Not required","Cotton",3,409,682.99,38,117
"P75490184c","GE","Appliances","Not Included","Steel",10.6,394,629.99,19,30
"P75490184C","World Menagerie","Decor","Not required","Wood",7.5,857,1235.99,13,79
"P75490185A","Bosch","Appliances","Not required","Steel",10.6,987,1396.99,16,27
"P75490185B","AllModern","Bedding and bath","Not required","Flannel",1.7,306,346.99,41,156
"P75490185C","17 stories","Rugs","Not required","Cotton",2.6,114,183.99,22,104
"P75490186B","Mercury Row","Rugs","Not required","Cotton",2.7,191,343.99,26,107
"P75490187B","Everly Quinn","Decor","Not required","Glass",8.1,317,497.99,19,80
"P75490188","Rosdorf Park","Decor","Not required","Wood",7.3,864,1432.99,17,88
"P75490189A","GE","Appliances","Not required","Plastics",10.8,1091,1604.99,24,41
"P75490190A","World Menagerie","Decor","Not required","Wood",7.4,969,1382.99,15,71
"P75490190B","Alwyn Home","Bedding and bath","Not required","Cotton",1.7,391,465.99,45,163
"P75490190C","Everly Quinn","Decor","Not required","Glass",7.8,1018,1718.99,15,97
"P75490191","Alwyn Home","Bedding and bath","Not required","Polyester",1.7,141,159.99,31,157
"P75490192","GE","Appliances","Not required","Steel",10.9,512,659.99,23,42
"P75490194","17 stories","Rugs","Not required","Cotton",2.8,164,292.99,38,101
"P75490195A","Samsung","Appliances","Not required","Steel",10.9,428,660.99,23,33
"P75490195B","AllModern","Bedding and bath","Not required","Cotton",1.6,400,455.99,45,155
"P75490196A","Mercury Row","Bedding and bath","Not required","Cotton",1.8,215,261.99,34,151
"P75490196B","World Menagerie","Decor","Not required","Glass",8,929,1423.99,14,78
"P75490197B","World Menagerie","Decor","Not required","Wood",8,561,820.99,17,71
"P75490198A","Mercury Row","Bedding and bath","Not required","Flannel",1.6,335,386.99,31,169
"P75490198B","Mercury Row","Bedding and bath","Not required","Cotton",1.7,376,428.99,31,141
"P75490199A","Alwyn Home","Bedding and bath","Not required","Cotton",1.7,407,495.99,34,133
"P75490199B","Bosch","Appliances","Not required","Steel",11,785,1275.99,23,30
"P75490199C","Alwyn Home","Bedding and bath","Not required","Flannel",1.9,122,143.99,36,154
"P75490199D","Samsung","Appliances","Not required","Steel",10.7,302,429.99,27,42
"P75490200A","GE","Appliances","Not required","Plastics",11.1,1077,1483.99,15,47
"P75490200B","AllModern","Bedding and bath","Not required","Cotton",1.8,111,128.99,40,156
"P75490200D","Samsung","Appliances","Not Included","Plastics",11,732,1043.99,26,28
"P75490200E","GE","Appliances","Not Included","Plastics",10.9,903,1151.99,26,24
"P75490201A","Grovelane","Bedding and bath","Not required","Cotton",1.6,303,374.99,47,157
"P75490201B","GE","Appliances","Not required","Steel",11.2,421,603.99,26,37
"P75490201C","Rosdorf Park","Decor","Not required","Wood",8.4,734,1117.99,18,75
"P75490201D","Everly Quinn","Decor","Not required","Wood",7.8,938,1416.99,15,78
"P75490202A","AllModern","Bedding and bath","Not required","Polyester",1.7,353,428.99,32,137
"P75490202B","Bosch","Appliances","Not required","Steel",10.9,386,483.99,25,41
"P75490202C","GE","Appliances","Not required","Plastics",10.9,503,846.99,16,39
"P75490202D","Samsung","Appliances","Not required","Plastics",11.1,1098,1416.99,20,41
"P75490204","AllModern","Bedding and bath","Not required","Polyester",1.8,56,68.99,37,144
"P75490205A","Everly Quinn","Decor","Not required","Wood",8.2,724,1201.99,17,69
"P75490205C","Alwyn Home","Bedding and bath","Not required","Cotton",1.5,309,352.99,40,145
"P75490206A","Grovelane","Bedding and bath","Not required","Cotton",1.5,151,170.99,34,148
"P75490206C","GE","Appliances","Not required","Plastics",10.9,242,368.99,17,25
"P75490208","Rosdorf Park","Decor","Not required","Wood",8.1,393,612.99,18,95
"P75490209A","GE","Appliances","Not Included","Steel",10.7,309,414.99,15,24
"P75490209B","World Menagerie","Decor","Not Included","Wood",7.4,941,1640.99,15,89
"P75490209C","GE","Appliances","Not required","Steel",10.7,605,997.99,25,36
"P75490210B","Mercury Row","Rugs","Not required","Silk",2.9,168,318.99,22,103
"P75490210D","Alwyn Home","Bedding and bath","Not required","Polyester",1.6,135,153.99,40,156
"P75490211A","Mercury Row","Bedding and bath","Not required","Polyester",1.9,403,493.99,38,143
"P75490211B","Bosch","Appliances","Not required","Plastics",10.7,453,783.99,21,28
"P75490214A","Rosdorf Park","Decor","Not required","Glass",8.2,290,520.99,19,76
"P75490214C","AllModern","Bedding and bath","Not required","Cotton",1.5,360,418.99,46,170
"P75490214D","Union Rustic","Rugs","Not required","Cotton",2.8,527,973.99,32,121
"P75490214E","Alwyn Home","Bedding and bath","Not required","Flannel",1.6,286,325.99,45,160
"P75490214F","Samsung","Appliances","Not required","Steel",10.9,204,275.99,15,39
"P75490214G","Everly Quinn","Decor","Not required","Wood",8.1,881,1560.99,17,76
"P75490214H","World Menagerie","Decor","Not required","Glass",7.8,241,404.99,17,81
"P75490214I","World Menagerie","Decor","Not required","Wood",7.2,1025,1537.99,18,89
"P75490214J","Bosch","Appliances","Not Included","Steel",10.9,407,539.99,28,26
"P75490214K","Ashley","Furniture","Not required","Leather",46.9,2711,5159.99,15,20
"P75490214L","Ethan Allen","Furniture","Not Included","Leather",48.3,2538,5152.99,17,12
"P75490214M","Grovelane","Bedding and bath","Not required","Flannel",1.5,361,433.99,31,157
"P75490214N","GE","Appliances","Not required","Plastics",10.6,1194,1870.99,22,39
"P75490214O","World Menagerie","Decor","Not required","Wood",8.3,565,848.99,13,72
"P75490214P","Union Rustic","Rugs","Not required","Cotton",2.8,331,587.99,22,106
"P75490214R","Samsung","Appliances","Not required","Steel",10.7,363,550.99,24,40
"P75490214S","AllModern","Bedding and bath","Not required","Polyester",1.5,352,424.99,45,151
"P75490214T","AllModern","Bedding and bath","Not required","Polyester",1.5,398,460.99,42,152
"P75490214V","Bosch","Appliances","Not required","Steel",10.9,77,98.99,21,36
"P75490214Y","Bosch","Appliances","Not required","Steel",10.9,1042,1399.99,17,43
"P75490214Z","Bosch","Appliances","Not Included","Steel",10.6,961,1582.99,29,23
"P754C2","Everly Quinn","Decor","Not required","Glass",7.2,369,624.99,13,87
"P754DCGSSBOY","World Menagerie","Decor","Not required","Wood",8,421,626.99,19,86
